index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
1792,0.358191215252584,0.0791423959330193,0.6047365098467405,0.026439883073913095,0.5012820991460075,0.604208575793655,0.732523747287522,0.9913346342248459,0.2600937135077649,0.32238982137347505,0.341145346808992,0.731582711858835,0.9318192682561138,0.9743237495815588,0.9458113665581291,0.8793830077152434,0.990977373820631,0.3759457268344969,0.9483213199987064,0.7610199623959116,0
1743,0.9438849100388784,0.9345696979397342,0.36014497279829427,0.3518950115842048,0.5548984565730611,0.0956062841392078,0.3030067007675159,0.23086756580117274,0.22338966833642848,0.6385055258952679,0.38435033434414934,0.17116437475830626,0.8875718449877595,0.8741486879377942,0.8624629235322352,0.39074494225779277,0.05698245351045239,0.10674201789443605,0.2760480797712992,0.21997000410865464,0
2007,0.6015567624446081,0.9561009626364617,0.9600324554690784,0.050815109024355265,0.16052148555576784,0.4842070473186916,0.8794935249461492,0.8144451422960564,0.9643700263517787,0.6180841171113408,0.2565635195616206,0.02510663950517733,0.22292649072054893,0.6752731979536246,0.9262748233430131,0.3209036673082648,0.8757043302892954,0.3948982483411565,0.3082712493685503,0.5088442428058181,0
1240,0.5079332671720627,0.9346208403539079,0.831586485672828,0.9917785717660391,0.6230937353277806,0.7792067402682286,0.5428681399782135,0.25912010427142285,0.35475517112975774,0.8940054147313161,0.05594794659862057,0.5914798860744082,0.37248403250410866,0.3866925380055557,0.8845712064137673,0.8538223745462266,0.5988423755724687,0.2729188474043339,0.47545634616202403,0.40829339378921603,0
440,0.7636152989616567,0.2582643578871635,0.4807861681797273,0.9920159693968357,0.6866504233540373,0.8413567713051986,0.41484760656054576,0.7678609231258553,0.040509172941321836,0.12291118254224498,0.20307059292006213,0.40195192461521956,0.8457448783257632,0.3462660507879305,0.6546211935154629,0.7093142948034834,0.5861823540883414,0.3572419681701362,0.5770533417135443,0.3422655927897462,0
769,0.8888879396564826,0.3221934506479628,0.013404814251991026,0.8433916463290707,0.9418212689647267,0.6555581974173488,0.23143663046342466,0.2517444642825304,0.4665928734356195,0.8978310796014195,0.14959765614755838,0.825973669583487,0.29130280870515035,0.8085861694290979,0.9202711976015386,0.4274938719943202,0.36505065410553084,0.8022213189713018,0.529482882379394,0.6844490484631971,0
508,0.5535308853571833,0.6161108004157211,0.474325570550291,0.39166654287880887,0.9154768812183315,0.12561270352030207,0.41844678971622795,0.34456190798787534,0.49815072025114837,0.45763187454517507,0.5188895316510814,0.1399189772269941,0.5131415015132771,0.24241881388721087,0.18433134898819126,0.06483421878619122,0.7626525587561409,0.42744192085655996,0.6266436833117583,0.7275933433047433,0
1068,0.5576719047025667,0.3310942920003558,0.34398297606109696,0.29025122019090677,0.4554801723926418,0.337041688488145,0.5479463040706094,0.7735172522712942,0.6744612834443735,0.2944568927541171,0.5287410115397793,0.8401261599122508,0.06820623474272547,0.07829726698690476,0.5561700680497534,0.6391151283898032,0.2114130157759041,0.745220126691518,0.6462633770407274,0.9232892682362864,0
2418,0.013955531523223708,0.48801403807288213,0.40923235521296497,0.27537757181157285,0.990046540351415,0.3979961956545057,0.788846899131616,0.21054559333155676,0.24704120860874967,0.5683913671847434,0.004028269702193499,0.017425461908900042,0.14221872114952816,0.22312104103096309,0.5278495157997718,0.6862294308161264,0.31187866398802566,0.23907093600378415,0.8228111784933211,0.1627769846806758,0
872,0.5347397154135111,0.6937260614624422,0.8964852726424966,0.14687187583320738,0.22973465411852856,0.10731866047401506,0.13963839922991228,0.5125839669342331,0.321179258967464,0.4231728395267549,0.9824898317940618,0.1567043477959481,0.5408120707980756,0.09887115505365096,0.3184963132638786,0.5275259236745986,0.9466317459653377,0.391228221283483,0.06490669621466982,0.38816144796031693,0
1537,0.20008214039808436,0.8154121156320211,0.5229201689742385,0.226989932347761,0.6251682323299085,0.9450357350836177,0.0820947265907741,0.10934520731350295,0.8438391468633399,0.10959377456687358,0.0393753693529878,0.3479305810464729,0.4667058849215976,0.5694444366906898,0.5073002325642498,0.9131845626581134,0.7686681003916374,0.9838102558617108,0.4764554232253223,0.08432960983917892,0
1008,0.6135593048115139,0.9457384219894527,0.6747417274380882,0.78290414358456,0.3668100947554688,0.27225435938446607,0.45426774320262253,0.8071328287116737,0.4562996417905558,0.846725408789861,0.9887719806951271,0.07202666573033634,0.04541015608370369,0.14958970291336182,0.3843696757343462,0.1310422091454324,0.870664477618756,0.023146251027063802,0.3157927163358225,0.18469462949420534,0
1753,0.2912967579780851,0.7789483825523041,0.7759488877058345,0.4910019702127618,0.09653255551189388,0.9184694001013576,0.6686605235409713,0.24705081915195093,0.6104545470342266,0.40502149582763025,0.6353496397359579,0.4738708957310208,0.48547215023973345,0.7358820919073593,0.6137257460639758,0.07995269124422566,0.06537357044630365,0.30500923749672526,0.4302459965387463,0.27522255917928606,0
